x,y,z
-5.327150225639343262e-01,8.281491279602050781e+00,-4.269610404968261719e+00
-5.337584614753723145e-01,8.371758460998535156e+00,-4.193043231964111328e+00
-5.347287058830261230e-01,8.455689430236816406e+00,-4.133224487304687500e+00
-5.355145931243896484e-01,8.523673057556152344e+00,-4.137032508850097656e+00
-5.373977422714233398e-01,8.686580657958984375e+00,-4.001710414886474609e+00
-5.381832718849182129e-01,8.754530906677246094e+00,-3.991435289382934570e+00
-5.397986173629760742e-01,8.894271850585937500e+00,-3.935660600662231445e+00
-5.405968427658081055e-01,8.963325500488281250e+00,-3.903379678726196289e+00
-5.421048998832702637e-01,9.093780517578125000e+00,-3.877392530441284180e+00
-5.428826808929443359e-01,9.161062240600585938e+00,-3.837566137313842773e+00
-5.443030595779418945e-01,9.283939361572265625e+00,-3.860107183456420898e+00
-5.450383424758911133e-01,9.347543716430664062e+00,-3.842880487442016602e+00
-5.464667081832885742e-01,9.471109390258789062e+00,-3.856096506118774414e+00
-5.471854805946350098e-01,9.533287048339843750e+00,-3.854368448257446289e+00
-5.478925704956054688e-01,9.594451904296875000e+00,-3.902289628982543945e+00
-5.486146211624145508e-01,9.656914710998535156e+00,-3.927608251571655273e+00
-5.500732660293579102e-01,9.783099174499511719e+00,-3.945375204086303711e+00
-5.507867336273193359e-01,9.844819068908691406e+00,-3.898146867752075195e+00
-5.522491335868835449e-01,9.971328735351562500e+00,-3.918858289718627930e+00
-5.536594986915588379e-01,1.009333229064941406e+01,-3.866553068161010742e+00
-5.543830394744873047e-01,1.015592193603515625e+01,-3.866064786911010742e+00
-5.558369755744934082e-01,1.028170108795166016e+01,-3.866628408432006836e+00
-5.565835237503051758e-01,1.034628009796142578e+01,-3.877732038497924805e+00
-5.580685138702392578e-01,1.047474479675292969e+01,-3.886028528213500977e+00
-5.588283538818359375e-01,1.054047203063964844e+01,-3.895979642868041992e+00
-5.603476166725158691e-01,1.067189979553222656e+01,-3.907568216323852539e+00
-5.612025856971740723e-01,1.074586009979248047e+01,-3.949922800064086914e+00
-5.626347661018371582e-01,1.086975669860839844e+01,-3.912916898727416992e+00
-5.635014772415161133e-01,1.094473171234130859e+01,-3.948032140731811523e+00
-5.649759173393249512e-01,1.107227897644042969e+01,-3.921253919601440430e+00
-5.657407641410827637e-01,1.113844394683837891e+01,-3.915751695632934570e+00
-5.664603710174560547e-01,1.120069789886474609e+01,-3.896061658859252930e+00
-5.672697424888610840e-01,1.127071189880371094e+01,-3.901276826858520508e+00
-5.680654048919677734e-01,1.133954048156738281e+01,-3.900794267654418945e+00
-5.689848661422729492e-01,1.141908168792724609e+01,-3.930216550827026367e+00
-5.696285963058471680e-01,1.147476863861083984e+01,-3.888262987136840820e+00
-5.703328847885131836e-01,1.153569507598876953e+01,-3.862056016921997070e+00
-5.713357329368591309e-01,1.162244701385498047e+01,-3.903709173202514648e+00
-5.720782876014709473e-01,1.168668174743652344e+01,-3.883837461471557617e+00
-5.729220509529113770e-01,1.175967693328857422e+01,-3.884964227676391602e+00
-5.738382339477539062e-01,1.183893394470214844e+01,-3.899002790451049805e+00
-5.747903585433959961e-01,1.192129516601562500e+01,-3.917401552200317383e+00
-5.767236948013305664e-01,1.208854484558105469e+01,-3.950802564620971680e+00
-5.779674053192138672e-01,1.219613456726074219e+01,-4.012648105621337891e+00
-5.787587165832519531e-01,1.226458835601806641e+01,-3.990578413009643555e+00
-5.800672173500061035e-01,1.237778282165527344e+01,-4.054670810699462891e+00
-5.809466242790222168e-01,1.245385456085205078e+01,-4.043181896209716797e+00
-5.818274021148681641e-01,1.253004741668701172e+01,-4.030598163604736328e+00
-5.830329656600952148e-01,1.263433647155761719e+01,-4.066573619842529297e+00
-5.839107632637023926e-01,1.271027660369873047e+01,-4.049605846405029297e+00
-5.850229263305664062e-01,1.280648422241210938e+01,-4.065472602844238281e+00
-5.869811177253723145e-01,1.297588253021240234e+01,-4.051922321319580078e+00
-5.877997279167175293e-01,1.304669761657714844e+01,-4.021056652069091797e+00
-5.888610482215881348e-01,1.313850688934326172e+01,-4.021154403686523438e+00
-5.900310873985290527e-01,1.323972702026367188e+01,-4.032780647277832031e+00
-5.914614796638488770e-01,1.336346149444580078e+01,-4.073595046997070312e+00
-5.926244258880615234e-01,1.346406841278076172e+01,-4.077904701232910156e+00
-5.940208435058593750e-01,1.358486652374267578e+01,-4.106914520263671875e+00
-5.950425267219543457e-01,1.367324733734130859e+01,-4.089327812194824219e+00
-5.961111187934875488e-01,1.376568698883056641e+01,-4.075364589691162109e+00
-5.972308516502380371e-01,1.386255168914794922e+01,-4.065124988555908203e+00
-5.979195237159729004e-01,1.392212772369384766e+01,-4.007328987121582031e+00
-5.996611118316650391e-01,1.407278537750244141e+01,-3.929052591323852539e+00
-6.013212203979492188e-01,1.421639823913574219e+01,-3.966143369674682617e+00
-6.024301052093505859e-01,1.431232357025146484e+01,-3.946047544479370117e+00
-6.037806272506713867e-01,1.442915534973144531e+01,-3.946671247482299805e+00
-6.054087281227111816e-01,1.456999397277832031e+01,-3.969652414321899414e+00
-6.067125201225280762e-01,1.468278121948242188e+01,-3.959849119186401367e+00
-6.083564162254333496e-01,1.482498836517333984e+01,-3.976957559585571289e+00
1.788453757762908936e-01,3.374077081680297852e+00,-5.162543773651123047e+00
1.773226261138916016e-01,3.497612953186035156e+00,-5.194271564483642578e+00
1.758633106946945190e-01,3.616002082824707031e+00,-5.229126453399658203e+00
1.746536195278167725e-01,3.714140653610229492e+00,-5.283745765686035156e+00
1.727466434240341187e-01,3.868847846984863281e+00,-5.274911880493164062e+00
1.709973961114883423e-01,4.010759353637695312e+00,-5.276439189910888672e+00
1.690467000007629395e-01,4.169013500213623047e+00,-5.255479335784912109e+00
1.676603406667709351e-01,4.281484603881835938e+00,-5.284427165985107422e+00
1.658446639776229858e-01,4.428784370422363281e+00,-5.268907546997070312e+00
1.640280336141586304e-01,4.576161861419677734e+00,-5.249113082885742188e+00
1.626323759555816650e-01,4.689386844635009766e+00,-5.268846988677978516e+00
1.607531607151031494e-01,4.841842174530029297e+00,-5.234692573547363281e+00
1.591321378946304321e-01,4.973351478576660156e+00,-5.223884582519531250e+00
1.574043482542037964e-01,5.113522052764892578e+00,-5.197385787963867188e+00
1.554197967052459717e-01,5.274521350860595703e+00,-5.136770248413085938e+00
1.535005420446395874e-01,5.430224418640136719e+00,-5.077670574188232422e+00
1.520739644765853882e-01,5.545959472656250000e+00,-5.072494029998779297e+00
1.505249291658401489e-01,5.671627998352050781e+00,-5.048878192901611328e+00
1.490938961505889893e-01,5.787723064422607422e+00,-5.036351203918457031e+00
1.476183533668518066e-01,5.907428741455078125e+00,-5.014509677886962891e+00
1.463515311479568481e-01,6.010202884674072266e+00,-5.017122268676757812e+00
1.448368877172470093e-01,6.133080959320068359e+00,-4.982589721679687500e+00
1.435924172401428223e-01,6.234041213989257812e+00,-4.982333183288574219e+00
1.424089074134826660e-01,6.330055713653564453e+00,-4.988544464111328125e+00
1.411544978618621826e-01,6.431821823120117188e+00,-4.981790542602539062e+00
1.398332715034484863e-01,6.539008140563964844e+00,-4.961628913879394531e+00
1.388149112462997437e-01,6.621625423431396484e+00,-4.986878871917724609e+00
1.375151276588439941e-01,6.727072715759277344e+00,-4.964223384857177734e+00
1.363823115825653076e-01,6.818974971771240234e+00,-4.966547012329101562e+00
1.342655271291732788e-01,6.990703105926513672e+00,-4.991905212402343750e+00
1.317875385284423828e-01,7.191734790802001953e+00,-4.939907073974609375e+00
1.305364072322845459e-01,7.293234825134277344e+00,-4.905120849609375000e+00
1.280186027288436890e-01,7.497497081756591797e+00,-4.817202568054199219e+00
1.268635541200637817e-01,7.591201305389404297e+00,-4.788508892059326172e+00
1.260264366865158081e-01,7.659114837646484375e+00,-4.831190109252929688e+00
1.248156651854515076e-01,7.757340908050537109e+00,-4.782442092895507812e+00
1.237641498446464539e-01,7.842647075653076172e+00,-4.768651485443115234e+00
1.227608323097229004e-01,7.924043178558349609e+00,-4.764600276947021484e+00
1.207309216260910034e-01,8.088724136352539062e+00,-4.741971969604492188e+00
1.197684034705162048e-01,8.166810035705566406e+00,-4.742213249206542969e+00
1.188617423176765442e-01,8.240364074707031250e+00,-4.758875370025634766e+00
1.178141236305236816e-01,8.325354576110839844e+00,-4.726277828216552734e+00
1.159157305955886841e-01,8.479365348815917969e+00,-4.719686508178710938e+00
1.150083690881729126e-01,8.552976608276367188e+00,-4.730151176452636719e+00
1.132339090108871460e-01,8.696932792663574219e+00,-4.768918514251708984e+00
1.122223734855651855e-01,8.778995513916015625e+00,-4.725240707397460938e+00
1.114354133605957031e-01,8.842839241027832031e+00,-4.799057960510253906e+00
1.103605329990386963e-01,8.930041313171386719e+00,-4.706247806549072266e+00
1.094632595777511597e-01,9.002834320068359375e+00,-4.713706493377685547e+00
1.085076630115509033e-01,9.080359458923339844e+00,-4.676051616668701172e+00
1.075370609760284424e-01,9.159100532531738281e+00,-4.613142967224121094e+00
1.066042259335517883e-01,9.234779357910156250e+00,-4.566722393035888672e+00
1.057337149977684021e-01,9.305400848388671875e+00,-4.575474739074707031e+00
1.048800423741340637e-01,9.374656677246093750e+00,-4.610489368438720703e+00
1.039784178137779236e-01,9.447802543640136719e+00,-4.573462486267089844e+00
1.030913442373275757e-01,9.519767761230468750e+00,-4.542488098144531250e+00
1.022055000066757202e-01,9.591633796691894531e+00,-4.472647190093994141e+00
1.013462841510772705e-01,9.661339759826660156e+00,-4.467428684234619141e+00
1.004911661148071289e-01,9.730712890625000000e+00,-4.431040287017822266e+00
9.964514523744583130e-02,9.799347877502441406e+00,-4.402813911437988281e+00
9.879483282566070557e-02,9.868330955505371094e+00,-4.407402038574218750e+00
9.796191751956939697e-02,9.935902595520019531e+00,-4.375558376312255859e+00
9.627893567085266113e-02,1.007243824005126953e+01,-4.363533020019531250e+00
9.540022909641265869e-02,1.014372444152832031e+01,-4.395757198333740234e+00
9.373691678047180176e-02,1.027866458892822266e+01,-4.360887527465820312e+00
9.289921075105667114e-02,1.034662437438964844e+01,-4.350945949554443359e+00
9.122787415981292725e-02,1.048221492767333984e+01,-4.329603672027587891e+00
9.042631834745407104e-02,1.054724216461181641e+01,-4.301473617553710938e+00
8.870960026979446411e-02,1.068651485443115234e+01,-4.303332805633544922e+00
8.789287507534027100e-02,1.075277328491210938e+01,-4.284314632415771484e+00
8.618519455194473267e-02,1.089131164550781250e+01,-4.275661468505859375e+00
8.526822179555892944e-02,1.096570301055908203e+01,-4.291632652282714844e+00
8.444801717996597290e-02,1.103224372863769531e+01,-4.272324562072753906e+00
8.270323276519775391e-02,1.117379283905029297e+01,-4.265527248382568359e+00
8.173984289169311523e-02,1.125194931030273438e+01,-4.285938262939453125e+00
8.074834197759628296e-02,1.133238697052001953e+01,-4.310427188873291016e+00
7.895618677139282227e-02,1.147777938842773438e+01,-4.300752639770507812e+00
7.781720161437988281e-02,1.157018184661865234e+01,-4.351839065551757812e+00
7.688477635383605957e-02,1.164582633972167969e+01,-4.349776744842529297e+00
7.593252509832382202e-02,1.172307968139648438e+01,-4.350419521331787109e+00
7.401669770479202271e-02,1.187850475311279297e+01,-4.348466873168945312e+00
7.302744686603546143e-02,1.195875930786132812e+01,-4.351003646850585938e+00
7.212573289871215820e-02,1.203191280364990234e+01,-4.334758281707763672e+00
7.123296707868576050e-02,1.210433959960937500e+01,-4.316022872924804688e+00
6.929218024015426636e-02,1.226179027557373047e+01,-4.303222656250000000e+00
6.821485608816146851e-02,1.234919071197509766e+01,-4.312388896942138672e+00
6.683599203824996948e-02,1.246105289459228516e+01,-4.367898464202880859e+00
6.576794385910034180e-02,1.254770088195800781e+01,-4.369135856628417969e+00
6.486945599317550659e-02,1.262059211730957031e+01,-4.342340946197509766e+00
6.330050528049468994e-02,1.274787616729736328e+01,-4.414356231689453125e+00
6.256691366434097290e-02,1.280739021301269531e+01,-4.359875202178955078e+00
6.035607308149337769e-02,1.298674869537353516e+01,-4.354610919952392578e+00
5.913493037223815918e-02,1.308581638336181641e+01,-4.364202976226806641e+00
5.787023156881332397e-02,1.318841838836669922e+01,-4.376614570617675781e+00
5.636995285749435425e-02,1.331013107299804688e+01,-4.415544033050537109e+00
5.484100431203842163e-02,1.343416976928710938e+01,-4.453554153442382812e+00
5.406869202852249146e-02,1.349682521820068359e+01,-4.397409439086914062e+00
5.289478972554206848e-02,1.359206008911132812e+01,-4.388133049011230469e+00
5.133390054106712341e-02,1.371868991851806641e+01,-4.420416831970214844e+00
5.020526796579360962e-02,1.381025314331054688e+01,-4.401128768920898438e+00
4.872352257370948792e-02,1.393046188354492188e+01,-4.417985916137695312e+00
4.744178056716918945e-02,1.403444576263427734e+01,-4.410541057586669922e+00
4.588024318218231201e-02,1.416112899780273438e+01,-4.429210662841796875e+00
4.477985948324203491e-02,1.425039958953857422e+01,-4.398562908172607422e+00
4.307986050844192505e-02,1.438831520080566406e+01,-4.424547195434570312e+00
4.223152995109558105e-02,1.445713710784912109e+01,-4.366216659545898438e+00
4.082993417978286743e-02,1.457084465026855469e+01,-4.358672618865966797e+00
3.969879820942878723e-02,1.466261005401611328e+01,-4.324333667755126953e+00
3.780740499496459961e-02,1.481605339050292969e+01,-4.355118274688720703e+00
3.652387112379074097e-02,1.492018222808837891e+01,-4.329527854919433594e+00
3.526675701141357422e-02,1.502216815948486328e+01,-4.299852848052978516e+00
3.357711434364318848e-02,1.515924358367919922e+01,-4.303522109985351562e+00
8.502410650253295898e-01,2.877789735794067383e+00,-5.667324066162109375e+00
8.482856750488281250e-01,3.027054071426391602e+00,-5.685318470001220703e+00
8.465822935104370117e-01,3.157082080841064453e+00,-5.720249652862548828e+00
8.440175652503967285e-01,3.352861404418945312e+00,-5.682013511657714844e+00
8.414710164070129395e-01,3.547250270843505859e+00,-5.639371395111083984e+00
8.394694924354553223e-01,3.700039148330688477e+00,-5.637768268585205078e+00
8.376968502998352051e-01,3.835353851318359375e+00,-5.652568817138671875e+00
8.354966640472412109e-01,4.003306388854980469e+00,-5.625559329986572266e+00
8.332098126411437988e-01,4.177875518798828125e+00,-5.585448265075683594e+00
8.316995501518249512e-01,4.293161869049072266e+00,-5.613934516906738281e+00
8.299167156219482422e-01,4.429253101348876953e+00,-5.613703727722167969e+00
8.280777931213378906e-01,4.569627761840820312e+00,-5.604402065277099609e+00
8.264375329017639160e-01,4.694835662841796875e+00,-5.611763477325439453e+00
8.244956135749816895e-01,4.843075275421142578e+00,-5.584272384643554688e+00
8.227129578590393066e-01,4.979155540466308594e+00,-5.569406032562255859e+00
8.210177421569824219e-01,5.108559131622314453e+00,-5.560343265533447266e+00
8.191359043121337891e-01,5.252207756042480469e+00,-5.526293277740478516e+00
8.174471855163574219e-01,5.381116390228271484e+00,-5.510073661804199219e+00
8.160611391067504883e-01,5.486921787261962891e+00,-5.526600360870361328e+00
8.143813014030456543e-01,5.615153789520263672e+00,-5.504567623138427734e+00
8.122442960739135742e-01,5.778281688690185547e+00,-5.419909954071044922e+00
8.108828067779541016e-01,5.882213592529296875e+00,-5.429600238800048828e+00
8.095269203186035156e-01,5.985714435577392578e+00,-5.437850475311279297e+00
8.078318834304809570e-01,6.115105628967285156e+00,-5.396559715270996094e+00
8.063805699348449707e-01,6.225888729095458984e+00,-5.385097026824951172e+00
8.047892451286315918e-01,6.347365856170654297e+00,-5.349545955657958984e+00
8.035178780555725098e-01,6.444415092468261719e+00,-5.358008384704589844e+00
8.020392656326293945e-01,6.557287216186523438e+00,-5.331799507141113281e+00
8.007511496543884277e-01,6.655615329742431641e+00,-5.332323074340820312e+00
7.997284531593322754e-01,6.733680248260498047e+00,-5.374948501586914062e+00
7.980621457099914551e-01,6.860882282257080078e+00,-5.306240081787109375e+00
7.966403365135192871e-01,6.969415187835693359e+00,-5.274234771728515625e+00
7.951563596725463867e-01,7.082695484161376953e+00,-5.225982189178466797e+00
7.938902974128723145e-01,7.179339885711669922e+00,-5.213832855224609375e+00
7.926778197288513184e-01,7.271893024444580078e+00,-5.209144115447998047e+00
7.915621995925903320e-01,7.357053279876708984e+00,-5.221873283386230469e+00
7.903006672859191895e-01,7.453353404998779297e+00,-5.201828002929687500e+00
7.891650795936584473e-01,7.540040969848632812e+00,-5.206133842468261719e+00
7.882154583930969238e-01,7.612526893615722656e+00,-5.252067089080810547e+00
7.869950532913208008e-01,7.705688953399658203e+00,-5.233620166778564453e+00
7.857269048690795898e-01,7.802494049072265625e+00,-5.199074745178222656e+00
7.847124338150024414e-01,7.879934787750244141e+00,-5.226832866668701172e+00
7.834363579750061035e-01,7.977341651916503906e+00,-5.181791782379150391e+00
7.823487520217895508e-01,8.060367584228515625e+00,-5.185441017150878906e+00
7.811705470085144043e-01,8.150303840637207031e+00,-5.159203052520751953e+00
7.800043225288391113e-01,8.239326477050781250e+00,-5.131765842437744141e+00
7.787485718727111816e-01,8.335185050964355469e+00,-5.067835330963134766e+00
7.776027321815490723e-01,8.422652244567871094e+00,-5.034322261810302734e+00
7.765068411827087402e-01,8.506311416625976562e+00,-5.013865947723388672e+00
7.753719687461853027e-01,8.592942237854003906e+00,-4.972024440765380859e+00
7.741667032241821289e-01,8.684945106506347656e+00,-4.889873027801513672e+00
7.732582092285156250e-01,8.754293441772460938e+00,-4.937627792358398438e+00
7.722611427307128906e-01,8.830406188964843750e+00,-4.944519042968750000e+00
7.712366580963134766e-01,8.908608436584472656e+00,-4.934646129608154297e+00
7.703405618667602539e-01,8.977015495300292969e+00,-5.003556728363037109e+00
7.692899107933044434e-01,9.057215690612792969e+00,-4.974935531616210938e+00
7.683059573173522949e-01,9.132325172424316406e+00,-4.991202354431152344e+00
7.662543654441833496e-01,9.288937568664550781e+00,-4.940299034118652344e+00
7.653039097785949707e-01,9.361487388610839844e+00,-4.997460842132568359e+00
7.643038630485534668e-01,9.437826156616210938e+00,-4.997497558593750000e+00
7.623108029365539551e-01,9.589968681335449219e+00,-5.014483451843261719e+00
7.613058686256408691e-01,9.666678428649902344e+00,-4.960354804992675781e+00
7.603085637092590332e-01,9.742808341979980469e+00,-5.030857086181640625e+00
7.583088278770446777e-01,9.895458221435546875e+00,-5.013379096984863281e+00
7.573183774948120117e-01,9.971066474914550781e+00,-4.993825435638427734e+00
7.563251852989196777e-01,1.004687976837158203e+01,-4.985190391540527344e+00
7.543758153915405273e-01,1.019568634033203125e+01,-4.936694145202636719e+00
7.533601522445678711e-01,1.027322006225585938e+01,-4.953516960144042969e+00
7.524071335792541504e-01,1.034596920013427734e+01,-4.919345378875732422e+00
7.504033446311950684e-01,1.049892711639404297e+01,-4.923040390014648438e+00
7.494683265686035156e-01,1.057030010223388672e+01,-4.886243343353271484e+00
7.483957409858703613e-01,1.065217971801757812e+01,-4.921087741851806641e+00
7.465369105339050293e-01,1.079407119750976562e+01,-4.850453853607177734e+00
7.456225752830505371e-01,1.086386775970458984e+01,-4.813575267791748047e+00
7.439004182815551758e-01,1.099532890319824219e+01,-4.710644721984863281e+00
7.429195046424865723e-01,1.107020854949951172e+01,-4.704432010650634766e+00
7.419491410255432129e-01,1.114428234100341797e+01,-4.693809509277343750e+00
7.409446239471435547e-01,1.122096252441406250e+01,-4.692515373229980469e+00
7.388432621955871582e-01,1.138137054443359375e+01,-4.709662437438964844e+00
7.377453446388244629e-01,1.146517753601074219e+01,-4.726400375366210938e+00
7.366330027580261230e-01,1.155009078979492188e+01,-4.743357181549072266e+00
7.348378896713256836e-01,1.168712139129638672e+01,-4.671166419982910156e+00
7.335712313652038574e-01,1.178381061553955078e+01,-4.716075420379638672e+00
7.324572801589965820e-01,1.186884593963623047e+01,-4.723955631256103516e+00
7.315503954887390137e-01,1.193807125091552734e+01,-4.687892436981201172e+00
7.303682565689086914e-01,1.202830886840820312e+01,-4.705472946166992188e+00
7.293301820755004883e-01,1.210755157470703125e+01,-4.693040370941162109e+00
7.279123067855834961e-01,1.221578407287597656e+01,-4.747632980346679688e+00
7.271052002906799316e-01,1.227739429473876953e+01,-4.690519809722900391e+00
7.259531021118164062e-01,1.236534500122070312e+01,-4.692987442016601562e+00
7.246609926223754883e-01,1.246397781372070312e+01,-4.715954303741455078e+00
7.233459949493408203e-01,1.256435871124267578e+01,-4.738969802856445312e+00
7.223428487777709961e-01,1.264093399047851562e+01,-4.710823535919189453e+00
7.211027741432189941e-01,1.273559188842773438e+01,-4.717249870300292969e+00
7.200304269790649414e-01,1.281745052337646484e+01,-4.697006702423095703e+00
7.188649773597717285e-01,1.290641689300537109e+01,-4.688687801361083984e+00
7.172407507896423340e-01,1.303040218353271484e+01,-4.740713119506835938e+00
7.159970402717590332e-01,1.312533950805664062e+01,-4.737425327301025391e+00
7.149980664253234863e-01,1.320159721374511719e+01,-4.700669765472412109e+00
7.135675549507141113e-01,1.331079673767089844e+01,-4.717245101928710938e+00
7.125439643859863281e-01,1.338893127441406250e+01,-4.681267261505126953e+00
7.113416194915771484e-01,1.348071575164794922e+01,-4.665834903717041016e+00
7.099767923355102539e-01,1.358489990234375000e+01,-4.667373657226562500e+00
7.084196209907531738e-01,1.370376777648925781e+01,-4.687797546386718750e+00
7.070216536521911621e-01,1.381047821044921875e+01,-4.687293529510498047e+00
7.057143449783325195e-01,1.391027259826660156e+01,-4.674618244171142578e+00
7.038641571998596191e-01,1.405150890350341797e+01,-4.715961456298828125e+00
7.031167745590209961e-01,1.410855770111083984e+01,-4.641603946685791016e+00
7.010130882263183594e-01,1.426914691925048828e+01,-4.701193332672119141e+00
6.997471451759338379e-01,1.436578369140625000e+01,-4.674952983856201172e+00
6.981006264686584473e-01,1.449146842956542969e+01,-4.682613849639892578e+00
6.965523362159729004e-01,1.460965824127197266e+01,-4.678061008453369141e+00
6.950952410697937012e-01,1.472088432312011719e+01,-4.662677288055419922e+00
6.934882402420043945e-01,1.484355449676513672e+01,-4.657971382141113281e+00
6.922877430915832520e-01,1.493519496917724609e+01,-4.616137027740478516e+00
6.905753612518310547e-01,1.506591224670410156e+01,-4.615286827087402344e+00
6.891702413558959961e-01,1.517317199707031250e+01,-4.586617469787597656e+00
6.875322461128234863e-01,1.529820823669433594e+01,-4.574286937713623047e+00
6.857219338417053223e-01,1.543639755249023438e+01,-4.572365760803222656e+00
1.545397520065307617e+00,2.548621892929077148e+00,-6.005843162536621094e+00
1.542693734169006348e+00,2.742933273315429688e+00,-5.986135482788085938e+00
1.540077209472656250e+00,2.930961608886718750e+00,-5.967655181884765625e+00
1.537889242172241211e+00,3.088200569152832031e+00,-5.977141857147216797e+00
1.535362124443054199e+00,3.269808292388916016e+00,-5.956030845642089844e+00
1.532936811447143555e+00,3.444104433059692383e+00,-5.938057899475097656e+00
1.531143546104431152e+00,3.572969675064086914e+00,-5.967935562133789062e+00
1.528831124305725098e+00,3.739149570465087891e+00,-5.951036930084228516e+00
1.526521086692810059e+00,3.905165672302246094e+00,-5.929659843444824219e+00
1.524714827537536621e+00,4.034968376159667969e+00,-5.948789596557617188e+00
1.522236943244934082e+00,4.213041782379150391e+00,-5.903276443481445312e+00
1.520349740982055664e+00,4.348655223846435547e+00,-5.907752513885498047e+00
1.518452048301696777e+00,4.485037803649902344e+00,-5.907925605773925781e+00
1.516418814659118652e+00,4.631154537200927734e+00,-5.891170024871826172e+00
1.514374852180480957e+00,4.778034687042236328e+00,-5.869064331054687500e+00
1.512453079223632812e+00,4.916145324707031250e+00,-5.855289459228515625e+00
1.510103344917297363e+00,5.085008621215820312e+00,-5.791343688964843750e+00
1.508204936981201172e+00,5.221431255340576172e+00,-5.770769596099853516e+00
1.506309032440185547e+00,5.357680797576904297e+00,-5.746229171752929688e+00
1.504567980766296387e+00,5.482800006866455078e+00,-5.735409259796142578e+00
1.502815961837768555e+00,5.608706951141357422e+00,-5.719663143157958984e+00
1.501383066177368164e+00,5.711682319641113281e+00,-5.739603996276855469e+00
1.499760031700134277e+00,5.828315258026123047e+00,-5.733580112457275391e+00
1.497927546501159668e+00,5.960004806518554688e+00,-5.696832656860351562e+00
1.496544480323791504e+00,6.059400081634521484e+00,-5.715814590454101562e+00
1.494859695434570312e+00,6.180479049682617188e+00,-5.691139221191406250e+00
1.493372201919555664e+00,6.287371158599853516e+00,-5.690545558929443359e+00
1.491905093193054199e+00,6.392806053161621094e+00,-5.690216064453125000e+00
1.489054679870605469e+00,6.597650527954101562e+00,-5.694581031799316406e+00
1.487578034400939941e+00,6.703767776489257812e+00,-5.684600353240966797e+00
1.486223936080932617e+00,6.801078319549560547e+00,-5.692059516906738281e+00
1.484975814819335938e+00,6.890769958496093750e+00,-5.716043472290039062e+00
1.483356714248657227e+00,7.007130146026611328e+00,-5.671914577484130859e+00
1.481697201728820801e+00,7.126385211944580078e+00,-5.614390373229980469e+00
1.480295419692993164e+00,7.227123737335205078e+00,-5.600306034088134766e+00
1.479016900062561035e+00,7.319003582000732422e+00,-5.607698917388916016e+00
1.477826714515686035e+00,7.404534339904785156e+00,-5.631945133209228516e+00
1.476217389106750488e+00,7.520186901092529297e+00,-5.563499450683593750e+00
1.475026011466979980e+00,7.605801582336425781e+00,-5.582767963409423828e+00
1.473639726638793945e+00,7.705428123474121094e+00,-5.554574489593505859e+00
1.472621321678161621e+00,7.778618335723876953e+00,-5.613914012908935547e+00
1.471223950386047363e+00,7.879038810729980469e+00,-5.576748847961425781e+00
1.469986319541931152e+00,7.967976093292236328e+00,-5.577763557434082031e+00
1.468813061714172363e+00,8.052294731140136719e+00,-5.595349311828613281e+00
1.467422366142272949e+00,8.152234077453613281e+00,-5.545519828796386719e+00
1.466242790222167969e+00,8.236999511718750000e+00,-5.556504249572753906e+00
1.465097069740295410e+00,8.319334030151367188e+00,-5.578320026397705078e+00
1.463797450065612793e+00,8.412733078002929688e+00,-5.543735027313232422e+00
1.461363911628723145e+00,8.587614059448242188e+00,-5.522326946258544922e+00
1.460016608238220215e+00,8.684438705444335938e+00,-5.445273399353027344e+00
1.458780169486999512e+00,8.773294448852539062e+00,-5.407986164093017578e+00
1.457702398300170898e+00,8.850749015808105469e+00,-5.448549747467041016e+00
1.456557393074035645e+00,8.933030128479003906e+00,-5.454587936401367188e+00
1.454264998435974121e+00,9.097776412963867188e+00,-5.462043762207031250e+00
1.453081250190734863e+00,9.182841300964355469e+00,-5.430388450622558594e+00
1.451979756355285645e+00,9.261999130249023438e+00,-5.471464633941650391e+00
1.450830578804016113e+00,9.344581604003906250e+00,-5.466906547546386719e+00
1.449654102325439453e+00,9.429128646850585938e+00,-5.411767005920410156e+00
1.448504924774169922e+00,9.511713027954101562e+00,-5.373094081878662109e+00
1.447395801544189453e+00,9.591417312622070312e+00,-5.434697628021240234e+00
1.446258068084716797e+00,9.673187255859375000e+00,-5.402707099914550781e+00
1.445129156112670898e+00,9.754312515258789062e+00,-5.396456718444824219e+00
1.444002151489257812e+00,9.835305213928222656e+00,-5.390727043151855469e+00
1.441767930984497070e+00,9.995864868164062500e+00,-5.353044986724853516e+00
1.440631985664367676e+00,1.007749843597412109e+01,-5.368952751159667969e+00
1.439503431320190430e+00,1.015859889984130859e+01,-5.369600296020507812e+00
1.438357830047607422e+00,1.024092578887939453e+01,-5.383576393127441406e+00
1.436168074607849121e+00,1.039829254150390625e+01,-5.327708244323730469e+00
1.435089826583862305e+00,1.047577857971191406e+01,-5.295917034149169922e+00
1.433992266654968262e+00,1.055464935302734375e+01,-5.279021263122558594e+00
1.432840108871459961e+00,1.063745498657226562e+01,-5.290744781494140625e+00
1.430688619613647461e+00,1.079206562042236328e+01,-5.238350868225097656e+00
1.429622411727905273e+00,1.086869049072265625e+01,-5.211167335510253906e+00
1.428550243377685547e+00,1.094573402404785156e+01,-5.187843322753906250e+00
1.427372813224792480e+00,1.103035449981689453e+01,-5.202133178710937500e+00
1.425200700759887695e+00,1.118644714355468750e+01,-5.163953304290771484e+00
